СОЛНЕЧНОГОРСК-25	["2866-N", "1529-N", "7593-N"]	['ВОЕННЫЙ ГОРОДОК', 'ВОЕННЫЙ ОБЪЕКТ', 'ЗАКРЫТАЯ ТЕРРИТОРИЯ']
СОЛНЕЧНОГОРСК-2	["2866-N", "1529-N", "7593-N"]	['ВОЕННЫЙ ГОРОДОК', 'ВОЕННЫЙ ОБЪЕКТ', 'ЗАКРЫТАЯ ТЕРРИТОРИЯ']
СОЛНЕЧНОГОРСК-30	["2866-N", "1529-N", "7593-N"]	['ВОЕННЫЙ ГОРОДОК', 'ВОЕННЫЙ ОБЪЕКТ', 'ЗАКРЫТАЯ ТЕРРИТОРИЯ']
СОЛНЕЧНОГОРСК-7	["2866-N", "1529-N", "7593-N"]	['ВОЕННЫЙ ГОРОДОК', 'ВОЕННЫЙ ОБЪЕКТ', 'ЗАКРЫТАЯ ТЕРРИТОРИЯ']
СОЛНЦЕЛЕЧЕНИЕ	["113976-N", "5330-N"]	['СВЕТОЛЕЧЕНИЕ', 'ФИЗИОТЕРАПИЯ']
СОЛО-ВЕКСЕЛЬ	["145983-N", "6424-N", "145804-N", "1337-N", "1792-N"]	['ОБОРОТНЫЙ ДОКУМЕНТ', 'БАНКОВСКИЙ ДОКУМЕНТ', 'ДЕНЕЖНАЯ ЦЕННАЯ БУМАГА', 'ВЕКСЕЛЬ', 'ДОЛГОВОЕ ОБЯЗАТЕЛЬСТВО']
СОЛОДОВНЯ	["57-N", "3913-N"]	['ПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ', 'ПРЕДПРИЯТИЕ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ']
СОЛОНЕЦ	["2673-N", "107193-N"]	['ПОЧВА', 'СЛОЙ (ПЛОСКАЯ ЧАСТЬ)']
СОЛОНКА	["2513-N", "126833-N"]	['ПОСУДА', 'СТОЛОВАЯ ПОСУДА']
СОЛОНЦЫ	["2673-N", "107193-N"]	['ПОЧВА', 'СЛОЙ (ПЛОСКАЯ ЧАСТЬ)']
СОЛОНЧАК	["2673-N", "107193-N"]	['ПОЧВА', 'СЛОЙ (ПЛОСКАЯ ЧАСТЬ)']
СОЛСБЕРИ	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
СОЛЬ-ИЛЕЦК	["134530-N", "136806-N"]	['ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ', 'ГОРОД ОРЕНБУРГСКОЙ ОБЛАСТИ']
СОЛЬ-ИЛЕЧАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОЛЬ-ИЛЕЧАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОЛЬВЫЧЕГОДЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОЛЬВЫЧЕГОДКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОЛЬВЫЧЕГОДСК	["134530-N", "136750-N"]	['ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ', 'ГОРОД АРХАНГЕЛЬСКОЙ ОБЛАСТИ']
СОЛЬЦЫ-2	["2866-N", "1529-N", "7593-N"]	['ВОЕННЫЙ ГОРОДОК', 'ВОЕННЫЙ ОБЪЕКТ', 'ЗАКРЫТАЯ ТЕРРИТОРИЯ']
СОЛЬЧАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОЛЬЧАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОМБРЕРО	["3510-N", "5823-N"]	['ГОЛОВНОЙ УБОР', 'ШЛЯПА']
СОММА	["152701-N", "100022-N"]	['ПРИРОДНЫЙ ВОДОТОК', 'РЕКА']
СОМНОЛОГ	["1044-N", "1045-N", "134969-N"]	['МЕДИЦИНСКИЙ РАБОТНИК', 'ВРАЧ', 'ЛЕКАРЬ, ЦЕЛИТЕЛЬ']
СОМНОЛОГИЯ	["1047-N"]	['МЕДИЦИНА']
СОМНОЛОГИЯ	["32-N"]	['БИОЛОГИЯ']
СОНАНТ	["123926-N", "123925-N"]	['СОГЛАСНЫЙ ЗВУК', 'ЗВУКИ РЕЧИ']
СОНАСЛЕДНИК	["3231-N", "3234-N", "7648-N", "305-N", "113773-N"]	['РОДСТВЕННИК', 'НАСЛЕДНИК', 'ПРАВООБЛАДАТЕЛЬ', 'ВЛАДЕЛЕЦ СОБСТВЕННОСТИ', 'СОВЛАДЕЛЕЦ']
СОНАСЛЕДНИЦА	["3231-N", "3234-N", "7648-N", "305-N", "113773-N"]	['РОДСТВЕННИК', 'НАСЛЕДНИК', 'ПРАВООБЛАДАТЕЛЬ', 'ВЛАДЕЛЕЦ СОБСТВЕННОСТИ', 'СОВЛАДЕЛЕЦ']
СОНАСЛЕДОВАНИЕ	["1842-N", "3233-N", "150985-N", "113796-N"]	['ИМУЩЕСТВЕННЫЕ ОТНОШЕНИЯ', 'НАСЛЕДОВАНИЕ ИМУЩЕСТВА', 'СМЕНА ВЛАДЕЛЬЦА', 'ПРИОБРЕСТИ, СТАТЬ ВЛАДЕЛЬЦЕМ']
СОНАТИНА	["8773-N", "4235-N"]	['СОНАТА', 'МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ']
СОНКЕЛЬ	["494-N", "9141-N", "100070-N"]	['ВОДОЕМ', 'ПРЕСНОВОДНЫЙ ВОДОЕМ', 'ОЗЕРО']
СОННИК	["149240-N", "2966-N", "3790-N"]	['НЕПЕРИОДИЧЕСКИЕ ИЗДАНИЯ', 'ТЕКСТ', 'КНИГА (ИЗДАНИЕ)']
СОНЯ	["110091-N", "150555-N"]	['ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ)', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
СОНЯ	["934-N", "5669-N", "4091-N"]	['МЛЕКОПИТАЮЩЕЕ', 'ГРЫЗУН', 'ДИКОЕ ЖИВОТНОЕ']
СОПОДЧИНЕННОСТЬ	["124488-N"]	['ПОДЧИНЕННЫЙ, ЗАВИСИМЫЙ']
СОПОЛИМЕРИЗАЦИЯ	["6052-N", "112244-N"]	['ХИМИЧЕСКИЙ ПРОЦЕСС', 'РЕАКЦИЯ (ПРЕВРАЩЕНИЕ)']
СОПРОМАТ	["3101-N", "8673-N"]	['ТЕХНИЧЕСКИЕ НАУКИ', 'МАТЕРИАЛОВЕДЕНИЕ']
СОРАЗМЕРЕНИЕ	["111944-N", "111943-N"]	['НАЗНАЧИТЬ, УСТАНОВИТЬ, ОПРЕДЕЛИТЬ', 'ОГРАНИЧИТЬ']
СОРБИТ	["129109-N", "114425-N", "142577-N", "131301-N"]	['САХАРОЗАМЕНИТЕЛЬ', 'ЗАМЕНИТЕЛЬ', 'ПОДСЛАСТИТЕЛЬ', 'ПИЩЕВЫЕ ДОБАВКИ']
СОРБИТ	["5992-N", "108760-N"]	['ОРГАНИЧЕСКОЕ ВЕЩЕСТВО', 'ХИМИЧЕСКОЕ СОЕДИНЕНИЕ']
СОРБОННА	["1618-N", "764-N"]	['УНИВЕРСИТЕТ', 'ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ']
СОРЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОРОКА	["963-N", "5681-N", "4091-N"]	['ПТИЦА', 'ДИКАЯ ПТИЦА', 'ДИКОЕ ЖИВОТНОЕ']
СОРОКОНОЖКА	["113347-N", "107850-N"]	['БЕСПОЗВОНОЧНОЕ ЖИВОТНОЕ', 'ЧЛЕНИСТОНОГОЕ']
СОРОКОУСТ	["1155-N", "123475-N"]	['БОГОСЛУЖЕНИЕ', 'ЦЕРЕМОНИЯ (ТОРЖЕСТВЕННОЕ МЕРОПРИЯТИЕ)']
СОРОС	["129069-N", "132681-N", "139862-N", "106319-N"]	['СЕВЕРОАМЕРИКАНЦЫ', 'НАСЕЛЕНИЕ ГОСУДАРСТВА', 'ТИТУЛЬНЫЙ НАРОД', 'АМЕРИКАНЦЫ']
СОРОС	["121996-N", "121997-N"]	['МИЛЛИАРДЕР', 'МИЛЛИОНЕР']
СОРОС	["121995-N"]	['ФИНАНСИСТ']
СОРОЧАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОРОЧАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОРТАВАЛЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОРТИРОВЩИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
СОРТИРОВЩИК	["2550-N"]	['РАБОТНИК']
СОРТИРОВЩИЦА	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
СОРТИРОВЩИЦА	["2550-N"]	['РАБОТНИК']
СОРТОИСПЫТАНИЕ	["118698-N", "106690-N"]	['ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ', 'ИСПЫТАТЬ, ПРОВЕРИТЬ']
СОРТООБНОВЛЕНИЕ	["106631-N", "106682-N"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ЗАМЕНИТЬ, НАЙТИ ЗАМЕНУ']
СОРТОПРОКАТ	["5900-N", "132393-N", "3870-N"]	['МЕТАЛЛИЧЕСКОЕ ИЗДЕЛИЕ', 'ПРОДУКЦИЯ ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОГО НАЗНАЧЕНИЯ', 'ПРОКАТНАЯ ПРОДУКЦИЯ']
СОРТОСМЕНА	["106631-N", "106682-N"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ЗАМЕНИТЬ, НАЙТИ ЗАМЕНУ']
СОРТОУЧАСТОК	["107135-N", "1313-N", "2594-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'НЕДВИЖИМОЕ ИМУЩЕСТВО', 'ЗЕМЕЛЬНЫЙ УЧАСТОК']
СОРЧАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОРЧАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОСАЛЬЩИК	["121981-N", "107787-N", "124017-N"]	['ПАРАЗИТ, ПАРАЗИТАРНЫЙ ОРГАНИЗМ', 'ЧЕРВЬ (БЕСКОСТНОЕ ЖИВОТНОЕ)', 'ГЕЛЬМИНТ']
СОСЕНСКИЙ	["134530-N", "136776-N"]	['ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ', 'ГОРОД КАЛУЖСКОЙ ОБЛАСТИ']
СОСНОВОБОРЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОСНОГОРЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СОСНЯК	["9703-N", "258-N", "109104-N"]	['ХВОЙНЫЙ ЛЕС', 'ЛЕСНОЙ МАССИВ', 'РОЩА']
СОСТРАХОВАНИЕ	["1270-N", "106595-N", "1993-N", "112026-N"]	['ФИНАНСОВАЯ ДЕЯТЕЛЬНОСТЬ', 'ОБЕРЕГАТЬ, ЗАЩИЩАТЬ', 'СТРАХОВАНИЕ', 'ВОЗМЕСТИТЬ']
СОСЬВА	["100079-N", "152701-N", "100022-N"]	['ПРИТОК РЕКИ', 'ПРИРОДНЫЙ ВОДОТОК', 'РЕКА']
СОТЕЙНИК	["126838-N", "107055-N"]	['КУХОННАЯ ПОСУДА', 'СКОВОРОДА']
СОТКИЛАВА	["126789-N", "120018-N"]	['ОПЕРНЫЙ ПЕВЕЦ', 'ПЕВЕЦ (АРТИСТ-ВОКАЛИСТ)']
СОТНИК	["807-N", "7079-N"]	['ВОИНСКОЕ ЗВАНИЕ', 'КАЗАЧЬЕ ВОИНСКОЕ ЗВАНИЕ']
СОУЛ	["108333-N", "143709-N"]	['СТИЛЬ В ИСКУССТВЕ', 'МУЗЫКАЛЬНЫЙ СТИЛЬ']
СОУСНИК	["2513-N", "126802-N", "6398-N"]	['ПОСУДА', 'ФАРФОРОВАЯ ПОСУДА', 'ФАРФОРОФАЯНСОВОЕ ИЗДЕЛИЕ']
СОУСНИЦА	["2513-N", "126802-N", "6398-N"]	['ПОСУДА', 'ФАРФОРОВАЯ ПОСУДА', 'ФАРФОРОФАЯНСОВОЕ ИЗДЕЛИЕ']
СОФИЗМ	["106777-N", "107598-N"]	['ВЫВОД, ЗАКЛЮЧЕНИЕ', 'РАССУЖДЕНИЕ (УМОЗАКЛЮЧЕНИЕ)']
СОФИСТ	["138167-N", "2149-N", "106579-N"]	['СУБЪЕКТ ДЕЯТЕЛЬНОСТИ', 'ЧЕЛОВЕК', 'ЖИВОЙ ОРГАНИЗМ']
СОФИСТИКА	["106467-N"]	['МЫСЛИТЕЛЬНЫЙ ПРОЦЕСС']
СОФИСТКА	["138167-N", "2149-N", "106579-N"]	['СУБЪЕКТ ДЕЯТЕЛЬНОСТИ', 'ЧЕЛОВЕК', 'ЖИВОЙ ОРГАНИЗМ']
СОФТБОЛ	["8138-N", "109383-N", "8594-N"]	['ВИД СПОРТА', 'ИГРА (РАЗВЛЕЧЕНИЕ)', 'СПОРТИВНАЯ ИГРА']
СОЦ-АРТ	["108333-N", "151350-N"]	['СТИЛЬ В ИСКУССТВЕ', 'ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ']
СОЦВЗНОС	["1242-N", "142221-N"]	['НАЛОГ', 'НАЛОГ НА БИЗНЕС']
СОЦИАЛИСТ-РЕВОЛЮЦИОНЕР	["123407-N"]	['РЕВОЛЮЦИОНЕР']
СОЦИАЛИСТ-РЕВОЛЮЦИОНЕР	["6629-N", "125085-N"]	['ЧЛЕН ПАРТИИ', 'ЧЛЕН ОРГАНИЗАЦИИ']
СОЦИАЛИСТ-РЕВОЛЮЦИОНЕР	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
СОЦИНТЕРН	["1891-N", "106560-N"]	['МЕЖДУНАРОДНАЯ ОРГАНИЗАЦИЯ', 'ОРГАНИЗАЦИЯ, УЧРЕЖДЕНИЕ']
СОЦИОБИОЛОГИЯ	["139966-N", "1393-N"]	['ОТРАСЛЕВАЯ СОЦИОЛОГИЯ', 'СОЦИОЛОГИЯ']
СОЦИОГЕОГРАФИЯ	["139966-N", "1393-N"]	['ОТРАСЛЕВАЯ СОЦИОЛОГИЯ', 'СОЦИОЛОГИЯ']
СОЦИОЛИНГВИСТИКА	["8716-N", "1388-N"]	['ФИЛОЛОГИЯ', 'ЛИНГВИСТИКА']
СОЦИОМЕТРИЯ	["140423-N"]	['МЕТОД НАУЧНОГО ИССЛЕДОВАНИЯ']
СОЦИОМЕТРИЯ	["145151-N", "140072-N"]	['АНАЛИЗ ДАННЫХ', 'МЕТОДЫ АНАЛИЗА СОЦИОЛОГИЧЕСКОЙ ИНФОРМАЦИИ']
СОЦКАРТА	["2428-N", "150290-N"]	['ДОКУМЕНТ', 'ПЛАСТИКОВАЯ КАРТА']
СОЦНАЕМ	["141117-N", "149276-N", "2343-N"]	['АРЕНДА ПОМЕЩЕНИЙ', 'ОПЕРАЦИИ С ЖИЛЬЕМ', 'НАЕМ ЖИЛОГО ПОМЕЩЕНИЯ']
СОЦНАЛОГ	["1242-N", "142221-N"]	['НАЛОГ', 'НАЛОГ НА БИЗНЕС']
СОЦПЕНСИЯ	["1507-N", "1511-N"]	['СОЦИАЛЬНОЕ ПОСОБИЕ', 'ПЕНСИЯ']
СОЦФАК	["8355-N", "764-N"]	['ФАКУЛЬТЕТ', 'ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ']
СОЧИ-2014	["1628-N", "6302-N"]	['ОЛИМПИЙСКИЕ ИГРЫ', 'ЗИМНИЕ ОЛИМПИЙСКИЕ ИГРЫ']
СПА	["152371-N", "7064-N"]	['ОЗДОРОВИТЕЛЬНЫЕ УСЛУГИ', 'ПРЕДОСТАВЛЕНИЕ УСЛУГ']
СПАЗМОЛИТИК	["147742-N", "6514-N", "1067-N", "1068-N"]	['АПТЕЧНАЯ ПРОДУКЦИЯ', 'ЛЕЧЕБНОЕ СРЕДСТВО', 'МЕДИКАМЕНТ', 'МЕДИЦИНСКАЯ ПРОДУКЦИЯ']
СПАЙС	["124322-N", "649-N"]	['СИНТЕТИЧЕСКИЙ НАРКОТИК', 'НАРКОТИК']
СПАЙЩИК	["2550-N", "110125-N", "2555-N"]	['РАБОТНИК', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'РАБОТНИК СВЯЗИ']
СПАМ-БОТ	["132058-N", "513-N"]	['ВРЕДОНОСНОЕ ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ', 'КОМПЬЮТЕРНАЯ ПРОГРАММА']
СПАМ-РАССЫЛКА	["107008-N", "151627-N"]	['ПОСЛАТЬ, ОТПРАВИТЬ ДЛЯ ДОСТАВКИ', 'РАЗОСЛАТЬ ПО РАЗНЫМ АДРЕСАМ']
СПАМ-РАССЫЛКА	["142813-N"]	['ИНТЕРНЕТ-ТЕХНОЛОГИЯ']
СПАМ-СООБЩЕНИЕ	["3033-N", "148633-N"]	['ПИСЬМО', 'ЭЛЕКТРОННОЕ ПИСЬМО']
СПАРТА	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
СПАРТАК	["1624-N", "137360-N"]	['СПОРТИВНАЯ ОРГАНИЗАЦИЯ', 'СПОРТИВНЫЙ КЛУБ']
СПАРТАК	["1625-N", "108682-N", "112851-N", "122188-N"]	['СПОРТИВНОЕ СОРЕВНОВАНИЕ', 'МАССОВОЕ ЗРЕЛИЩЕ', 'МАТЧ', 'ФУТБОЛЬНЫЙ МАТЧ']
СПАС-ДЕМЕНСК	["134530-N", "136776-N"]	['ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ', 'ГОРОД КАЛУЖСКОЙ ОБЛАСТИ']
СПАС-КЛЕПИКИ	["136898-N", "134530-N"]	['ГОРОД РЯЗАНСКОЙ ОБЛАСТИ', 'ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ']
СПАСДЕМЕНЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
СПАССК-РЯЗАНСКИЙ	["136898-N", "134530-N"]	['ГОРОД РЯЗАНСКОЙ ОБЛАСТИ', 'ГОРОД РОССИЙСКОЙ ФЕДЕРАЦИИ']
СПГ-ТЕРМИНАЛ	["144375-N", "3126-N"]	['ПЕРЕВАЛОЧНЫЙ КОМПЛЕКС', 'ГРУЗОВОЙ ТЕРМИНАЛ']
СПДД	["3490-N", "3142-N"]	['ОБЩЕСТВЕННАЯ ДЕЯТЕЛЬНОСТЬ', 'ОБЩЕСТВЕННОЕ ДВИЖЕНИЕ']
СПЕЛЕО-ТУР	["2661-N", "5920-N", "143590-N", "152303-N"]	['ПОЕЗДКА', 'ПУТЕШЕСТВИЕ', 'ТУРИСТИЧЕСКАЯ ПОЕЗДКА', 'АКТИВНЫЙ ОТДЫХ']
СПЕЛЕОТУР	["2661-N", "5920-N", "143590-N", "152303-N"]	['ПОЕЗДКА', 'ПУТЕШЕСТВИЕ', 'ТУРИСТИЧЕСКАЯ ПОЕЗДКА', 'АКТИВНЫЙ ОТДЫХ']
СПЕЛЛЧЕКЕР	["148785-N", "513-N"]	['ПРИКЛАДНАЯ ПРОГРАММА', 'КОМПЬЮТЕРНАЯ ПРОГРАММА']
СПЕЛЧЕКЕР	["148785-N", "513-N"]	['ПРИКЛАДНАЯ ПРОГРАММА', 'КОМПЬЮТЕРНАЯ ПРОГРАММА']
СПЕРМИЦИД	["1068-N", "7859-N"]	['МЕДИЦИНСКАЯ ПРОДУКЦИЯ', 'ПРОТИВОЗАЧАТОЧНОЕ СРЕДСТВО']
СПЕЦБОРТ	["137876-N", "142555-N", "212-N"]	['АВИАЦИОННАЯ ТЕХНИКА', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'САМОЛЕТ']
СПЕЦИАЛИСТ-ГИДРАВЛИК	["2391-N", "2551-N"]	['ИНЖЕНЕРНО-ТЕХНИЧЕСКИЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
СПЕЦИАЛИСТ-ГИДРОТЕХНИК	["2391-N", "2551-N"]	['ИНЖЕНЕРНО-ТЕХНИЧЕСКИЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
СПЕЦИАЛИСТ-РАДИОТЕХНИК	["2391-N", "2551-N"]	['ИНЖЕНЕРНО-ТЕХНИЧЕСКИЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
СПЕЦИАЛИСТ-ТЕПЛОТЕХНИК	["2391-N", "2551-N"]	['ИНЖЕНЕРНО-ТЕХНИЧЕСКИЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
СПЕЦИЗОЛЯТОР	["2281-N", "2278-N", "140871-N", "2526-N"]	['УЧРЕЖДЕНИЕ УГОЛОВНО-ИСПОЛНИТЕЛЬНОЙ СИСТЕМЫ', 'ТЮРЬМА', 'ЗАСТЕНОК, МЕСТО ЗАКЛЮЧЕНИЯ', 'ЗДАНИЕ']
СПЕЦИЗОЛЯТОР	["113805-N", "8127-N", "7369-N", "106573-N"]	['ИЗОЛЯТОР (ПОМЕЩЕНИЕ)', 'ТЮРЕМНАЯ КАМЕРА', 'МЕСТО ПРЕДВАРИТЕЛЬНОГО ЗАКЛЮЧЕНИЯ', 'ПОМЕЩЕНИЕ, ВНУТРЕННОСТЬ ЗДАНИЯ']
СПЕЦНАЛОГ	["1242-N", "4417-N"]	['НАЛОГ', 'КОСВЕННЫЙ НАЛОГ']
СПЕЦПОШЛИНА	["6273-N", "1242-N", "144653-N", "4417-N"]	['ГОСУДАРСТВЕННАЯ ПОШЛИНА', 'НАЛОГ', 'ОБЯЗАТЕЛЬНЫЕ ПЛАТЕЖИ', 'КОСВЕННЫЙ НАЛОГ']
СПЕЦПРОКУРАТУРА	["3381-N", "687-N"]	['ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ', 'ПРОКУРАТУРА']
СПЕЦРЕЙС	["137876-N", "142555-N", "212-N"]	['АВИАЦИОННАЯ ТЕХНИКА', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'САМОЛЕТ']
СПЕЦСАМОЛЕТ	["137876-N", "142555-N", "212-N"]	['АВИАЦИОННАЯ ТЕХНИКА', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'САМОЛЕТ']
СПЕЦСЧЕТ	["1764-N", "143326-N"]	['БАНКОВСКИЙ СЧЕТ', 'СЧЕТ (УЧЕТНАЯ ЗАПИСЬ)']
СПЕШИВАНИЕ	["114452-N"]	['СПУСТИТЬСЯ ВНИЗ']
СПИРЕЯ	["144172-N", "4789-N"]	['РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
СПИРИТИЗМ	["119563-N", "124651-N"]	['МИРОВОЗЗРЕНИЕ', 'МИСТИЦИЗМ']
СПИРИЧУЭЛ	["149373-N"]	['ГИМН']
СПИРИЧУЭЛ	["110453-N", "114374-N", "136566-N"]	['ПЕТЬ (ИСПОЛНЯТЬ)', 'ЦЕРКОВНОЕ ПЕСНОПЕНИЕ', 'ДУХОВНАЯ МУЗЫКА']
СПИРИЧУЭЛС	["149373-N"]	['ГИМН']
СПИРИЧУЭЛС	["110453-N", "114374-N", "136566-N"]	['ПЕТЬ (ИСПОЛНЯТЬ)', 'ЦЕРКОВНОЕ ПЕСНОПЕНИЕ', 'ДУХОВНАЯ МУЗЫКА']
СПИРОХЕТА	["4146-N", "4145-N"]	['БАКТЕРИЯ', 'МИКРООРГАНИЗМ']
СПИРОХЕТОЗ	["136228-N", "1054-N"]	['ИНФЕКЦИОННЫЕ И ПАРАЗИТАРНЫЕ БОЛЕЗНИ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
СПИРТ-РЕКТИФИКАТ	["2499-N", "142362-N", "2990-N"]	['СПИРТ (ХИМИЧЕСКОЕ СОЕДИНЕНИЕ)', 'СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ', 'ЭТИЛОВЫЙ СПИРТ']
СПИРТ-СЫРЕЦ	["2499-N", "142362-N", "2990-N"]	['СПИРТ (ХИМИЧЕСКОЕ СОЕДИНЕНИЕ)', 'СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ', 'ЭТИЛОВЫЙ СПИРТ']
СПИРТОВКА	["8061-N", "4435-N"]	['НАГРЕВАТЕЛЬНЫЙ ПРИБОР', 'ТЕПЛОВОЕ ОБОРУДОВАНИЕ']
СПИРТОВОЗ	["146354-N", "7468-N"]	['АВТОЦИСТЕРНА ДЛЯ ПИЩЕВЫХ ЖИДКОСТЕЙ', 'АВТОМОБИЛЬНАЯ ЦИСТЕРНА']
СПИРТОПРОИЗВОДСТВО	["142734-N", "143556-N"]	['ПРОИЗВОДСТВО ПИЩЕВЫХ ПРОДУКТОВ', 'ПРОИЗВОДСТВО АЛКОГОЛЯ']
СПКК	["2530-N", "141157-N"]	['СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ']
СПКК	["142859-N", "4825-N"]	['ОРГАНИЗАЦИЯ ПОТРЕБИТЕЛЬСКОЙ КООПЕРАЦИИ', 'КООПЕРАТИВНОЕ ПРЕДПРИЯТИЕ']
СПЛАВЩИК	["2550-N", "110125-N"]	['РАБОТНИК', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
СПЛИТ-СИСТЕМА	["145136-N", "4870-N", "4874-N"]	['КЛИМАТИЧЕСКОЕ ОБОРУДОВАНИЕ', 'ВЕНТИЛЯЦИОННОЕ ОБОРУДОВАНИЕ', 'КОНДИЦИОНЕР']
СПОРА	["114962-N", "150414-N"]	['ЗАРОДЫШ ОРГАНИЗМА', 'БИОЛОГИЧЕСКАЯ СУЩНОСТЬ']
СПОРАДЫ	["107135-N", "3465-N", "7166-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'ОСТРОВ', 'ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ']
СПОРТКУПЕ	["126573-N", "148535-N"]	['КУЗОВ АВТОМОБИЛЯ', 'КУЗОВ КУПЕ']
